3882:RBM47	chr4	.	40631883
3883:SEZ6	chr17	.	27333081
3884:PWWP2B	chr10	.	134210702
3885:RNF169	chr11	.	74459913
3886:SFTPA2	chr10	.	81320163
3887:RASGRP2	chr11	.	64512329
3888:HEPHL1	chr11	.	93754378
3889:ATG101	chr12	.	52463758
3890:GNG4	chr1	.	235814054
3891:TCL1A	chr14	.	96180533
3892:GTF2H2C	chr5	.	68856051
3893:RPP14	chr3	.	58291972
3894:FAM89B	chr11	.	65339820
3895:HILPDA	chr7	.	128095884
3896:BET1L	chr11	.	207422
3897:MID1IP1	chrX	.	38660685
3898:FHIP1B	chr11	.	6255941
3899:TOX2	chr20	.	42544782
3900:MAGED4	chrX	.	51927919
3901:MAGED4	chrX	.	51812368
3902:FAM210A	chr18	.	13726591
3903:CEP78	chr9	.	80850991
3904:ANKRD20A4P	chr9	.	69381981
3905:FAM120A2P	chr9	.	96108696
3906:SEPTIN8	chr5	.	132113067
3907:SRL	chr16	.	4292081
3908:TESPA1	chr12	.	55375622
3909:TENM4	chr11	.	79151695
3910:INO80C	chr18	.	33077955
3911:MORN4	chr10	.	99393913
3912:FAM104A	chr17	.	71228533
3913:ATXN7L3	chr17	.	42275529
3914:GBX1	chr7	.	150864635
3915:MS4A15	chr11	.	60524340
3916:ACP3	chr3	.	132036211
3917:RAD51AP2	chr2	.	17699706
3918:KRTAP19-8	chr21	.	32410795
3919:ZNF862	chr7	.	149535509
3920:TIFAB	chr5	.	134788089
3921:IFT74	chr9	.	26947310
3922:CCDC43	chr17	.	42767165
3923:ZNF506	chr19	.	19932560
3924:ZBTB34	chr9	.	129622944
3925:POC5	chr5	.	75013313
3926:BTBD9	chr6	.	38607924
3927:TINF2	chr14	.	24711880
3928:MROH1	chr8	.	145202919
3929:ZNF239	chr10	.	44070065
3930:PTMA	chr2	.	232573235
3931:MTFR2	chr6	.	136571449
3932:NIPAL4	chr5	.	156887027
3933:SH3RF3	chr2	.	109745997
3934:KIF4B	chr5	.	154393260
3935:SHISAL1	chr22	.	44708731
3936:C2orf80	chr2	.	209054773
3937:PHYHIP	chr8	.	22089851
3938:C12orf42	chr12	.	103889788
3939:COQ10A	chr12	.	56661067
3940:NUTM2A	chr10	.	88985205
3941:COMMD7	chr20	.	31331814
3942:SGCE	chr7	.	94285521
3943:CCNK	chr14	.	99947739
3944:PRDM8	chr4	.	81118657
3945:SLC39A6	chr18	.	33709357
3946:DZANK1	chr20	.	18447829
3947:EIF4E1B	chr5	.	176057683
3948:EHBP1L1	chr11	.	65343509
3949:GPRASP1	chrX	.	101906294
3950:POM121C	chr7	.	75115565
3951:CLEC1B	chr12	.	10151899
3952:BCAS3	chr17	.	58755172
3953:JAKMIP1	chr4	.	6202318
3954:DCDC2B	chr1	.	32674695
3955:ULK3	chr15	.	75135552
3956:ZNF30	chr19	.	35417807
3957:CPPED1	chr16	.	12897744
3958:NPW	chr16	.	2069521
3959:MTFR1L	chr1	.	26146397
3960:ZNF146	chr19	.	36705504
3961:TMEM100	chr17	.	53809482
3962:CMTR2	chr16	.	71323315
3963:RPL22L1	chr3	.	170588045
3964:SLC47A2	chr17	.	19620043
3965:GXYLT1	chr12	.	42538673
3966:GPR137C	chr14	.	53019866
3967:FAM86C1P	chr11	.	71498557
3968:LRRN3	chr7	.	110731062
3969:EIF3CL	chr16	.	28415162
3970:EIF3CL	chr16	.	28722785
3971:PTAR1	chr9	.	72374876
3972:ARMS2	chr10	.	124214179
3973:HIGD1A	chr3	.	42845934
3974:RBIS	chr8	.	86132651
3975:C12orf56	chr12	.	64784345
3976:TRMT9B	chr8	.	12869773
3977:LRRC58	chr3	.	120068186
3978:TRIM32	chr9	.	119449581
3979:FAM156B	chrX	.	52985629
3980:FAM156B	chrX	.	52928409
3981:RHOXF2B	chrX	.	119292467
3982:RHOXF2B	chrX	.	119211707
3983:NXF2B	chrX	.	101694929
3984:NXF2B	chrX	.	101502094
3985:TP53TG3B	chr16	.	33205583
3986:TP53TG3B	chr16	.	33262118
3987:TP53TG3B	chr16	.	32687450
3988:TGFA	chr2	.	70781147
3989:EIF5AL1	chr10	.	81272357
3990:ZNF578	chr19	.	52956829
3991:REPIN1	chr7	.	150065879
3992:RSPH10B2	chr7	.	6010314
3993:RSPH10B2	chr7	.	6793740
3994:ADCYAP1	chr18	.	904944
3995:CKMT2	chr5	.	80529139
3996:WDR83	chr19	.	12777618
3997:SYBU	chr8	.	110704020
3998:POTEF	chr2	.	130886795
3999:SLC66A1L	chr3	.	157261133
4000:PSMB11	chr14	.	23511376
4001:GGT5	chr22	.	24641110
4002:C4orf33	chr4	.	130017282
4003:FBXL19	chr16	.	30935896
4004:PRAMEF19	chr1	.	13698405
4005:PRAMEF19	chr1	.	13477569
4006:SYS1	chr20	.	43991740
4007:PRAMEF17	chr1	.	13716092
4008:PRAMEF17	chr1	.	13495258
4009:PRAMEF20	chr1	.	13516066
4010:PRAMEF20	chr1	.	13736907
4011:MCF2	chrX	.	138790381
4012:IKBKG	chrX	.	153770459
4013:C7orf25	chr7	.	42951689
4014:MAGEB16	chrX	.	35816459
4015:FAM166B	chr9	.	35563896
4016:ITPR1	chr3	.	4535032
4017:ACTA1	chr1	.	229569843
4018:MYH2	chr17	.	10452940
4019:RIMS2	chr8	.	104512976
4020:XRCC3	chr14	.	104181823
4021:SBNO2	chr19	.	1132273
4022:C7orf57	chr7	.	48075108
4023:PHACTR2	chr6	.	143999102
4024:IMMT	chr2	.	86422893
4025:HOOK2	chr19	.	12886434
4026:HOATZ	chr11	.	111385510
4027:TMEM192	chr4	.	166034024
4028:RALYL	chr8	.	85097100
4029:C2orf73	chr2	.	54558071
4030:RAPGEF4	chr2	.	173686315
4031:RAP1GAP2	chr17	.	2699732
4032:PDS5A	chr4	.	39979576
4033:SENP6	chr6	.	76311225
4034:FAM184A	chr6	.	119470358
4035:DROSHA	chr5	.	31532282
4036:REX1BD	chr19	.	18699495
4037:C21orf91	chr21	.	19191703
4038:SPATS2L	chr2	.	201170985
4039:MATCAP2	chr7	.	36429734
4040:RAP1GDS1	chr4	.	99182527
4041:VSIG4	chrX	.	65259967
4042:RC3H2	chr9	.	125667562
4043:KIAA0232	chr4	.	6784459
4044:ATP6V0E2	chr7	.	149570057
4045:SNRK	chr3	.	43328004
4046:SKA2	chr17	.	57232800
4047:ZNF707	chr8	.	144766622
4048:MMD2	chr7	.	4998844
4049:KDELR2	chr7	.	6523849
4050:SERPINA10	chr14	.	94759608
4051:CABLES1	chr18	.	20715727
4052:TROAP	chr12	.	49716971
4053:C17orf80	chr17	.	71228761
4054:CENPN	chr16	.	81040103
4055:ERLIN1	chr10	.	101945814
4056:PRAMEF22	chr1	.	13035543
4057:PRAMEF22	chr1	.	13331671
4058:CXCL16	chr17	.	4643223
4059:PIP4P1	chr14	.	20929771
4060:MED7	chr5	.	156569786
4061:ELOA3BP	chr18	.	44544371
4062:ELOA3BP	chr18	.	44556213
4063:ELOA3BP	chr18	.	44550298
4064:PID1	chr2	.	230136057
4065:MOB4	chr2	.	198380767
4066:TMEM170B	chr6	.	11538460
4067:C16orf46	chr16	.	81110872
4068:SLC9B1	chr4	.	103940896
4069:MARCHF10	chr17	.	60884014
4070:PHYHD1	chr9	.	131683174
4071:MROH6	chr8	.	144654928
4072:ST20	chr15	.	80207598
4073:FAM72B	chr1	.	120839005
4074:BEND7	chr10	.	13544976
4075:PACS2	chr14	.	105780752
4076:KCTD19	chr16	.	67360661
4077:MBOAT4	chr8	.	30002200
4078:TSPAN19	chr12	.	85430055
4079:ACTB	chr7	.	5570232
4080:TMEM176B	chr7	.	150497621
4081:SERPINE3	chr13	.	51915168
4082:C1GALT1C1L	chr2	.	43903461
4083:ZNF883	chr9	.	115774472
4084:LINC02909	chr12	.	25150373
4085:ADM5	chr19	.	50191942
4086:SFTA3	chr14	.	36982990
4087:CCDC160	chrX	.	133371077
4088:KBTBD13	chr15	.	65369154
4089:IGLON5	chr19	.	51815102
4090:FAM183A	chr1	.	43613594
4091:PIRT	chr17	.	10741418
4092:CLDN25	chr11	.	113650518
4093:LINGO3	chr19	.	2308156
4094:SBK2	chr19	.	56048435
4095:SH2D7	chr15	.	78384927
4096:CRPPA	chr7	.	16460947
4097:MYO1H	chr12	.	109826524
4098:NPC1L1	chr7	.	44580914
4099:COMMD9	chr11	.	36310999
4100:CXXC1	chr18	.	47814692
4101:NRDC	chr1	.	52344609
4102:NBPF11	chr1	.	146066256
4103:NBPF11	chr1	.	147608092
4104:ACOX3	chr4	.	8442452
4105:INPP4B	chr4	.	143767604
4106:ZNF219	chr14	.	21567173
4107:SAMD12	chr8	.	119634184
4108:FAM13B	chr5	.	137368802
4109:PHF21A	chr11	.	46142985
4110:ACTN1	chr14	.	69446083
4111:DGLUCY	chr14	.	91580357
4112:FOXRED2	chr22	.	36903148
4113:GNAT3	chr7	.	80141242
4114:SIKE1	chr1	.	115323308
4115:HNRNPR	chr1	.	23670857
4116:TTI2	chr8	.	33370703
4117:PCTP	chr17	.	53828466
4118:ALPK1	chr4	.	113218499
4119:ZFAND5	chr9	.	74980163
4120:TBC1D8	chr2	.	101767846
4121:RGS4	chr1	.	163038396
4122:RGS8	chr1	.	182642067
4123:AQP12B	chr2	.	241622317
4124:LIPN	chr10	.	90521163
4125:PLPP5	chr8	.	38126738
4126:MARCHF11	chr5	.	16179897
4127:IFT43	chr14	.	76452096
4128:PCP4L1	chr1	.	161228517
4129:SNX18	chr5	.	53813593
4130:CSAG1	chrX	.	151903227
4131:HENMT1	chr1	.	109203744
4132:DTX2	chr7	.	76090972
4133:CEACAM20	chr19	.	45033548
4134:ZNF160	chr19	.	53606687
4135:COL6A6	chr3	.	130279178
4136:C5orf58	chr5	.	169659921
4137:TUBGCP5	chr15	.	22833395
4138:PGPEP1L	chr15	.	99548885
4139:SLC35G6	chr17	.	7384721
4140:ZNF554	chr19	.	2819872
4141:OTUD4	chr4	.	146100832
4142:NTF3	chr12	.	5541280
4143:ZNF836	chr19	.	52674896
4144:CT62	chr15	.	71407839
4145:FAM237A	chr2	.	207507142
4146:EPN2	chr17	.	19140690
4147:PSMA4	chr15	.	78832747
4148:RRAS2	chr11	.	14380073
4149:ACTN2	chr1	.	236849754
4150:GIGYF2	chr2	.	233562015
4151:PNMA8A	chr19	.	46974820
4152:PNMA5	chrX	.	152160761
4153:SH2D5	chr1	.	21059133
4154:ZGLP1	chr19	.	10420233
4155:BICDL2	chr16	.	3085542
4156:CNPY1	chr7	.	155326539
4157:FMN1	chr15	.	33360233
4158:ACTN3	chr11	.	66314312
4159:TMEM255A	chrX	.	119445391
4160:RPP30	chr10	.	92631709
4161:PAQR5	chr15	.	69606742
4162:ELOVL7	chr5	.	60140101
4163:SLC52A1	chr17	.	4938727
4164:CARF	chr2	.	203776941
4165:SLFN11	chr17	.	33700720
4166:FAM118A	chr22	.	45705081
4167:C4orf19	chr4	.	37455552
4168:PDE4D	chr5	.	59189621
4169:SLC25A36	chr3	.	140660662
4170:PCMTD2	chr20	.	62887048
4171:ACVR1	chr2	.	158731623
4172:ACSM2B	chr16	.	20587695
4173:MECOM	chr3	.	168864093
4174:FBRS	chr16	.	30670840
4175:TLE3	chr15	.	70390256
4176:AMER3	chr2	.	131513224
4177:TMEM177	chr2	.	120436743
4178:RUSC1	chr1	.	155290640
4179:LAMA4	chr6	.	112575917
4180:ASH2L	chr8	.	37963311
4181:CORO1C	chr12	.	109096774
4182:PCDH19	chrX	.	99665271
4183:PTPRM	chr18	.	7567314
4184:ARMC5	chr16	.	31470317
4185:TMC5	chr16	.	19422057
4186:NRXN3	chr14	.	79745682
4187:ZFYVE16	chr5	.	79703832
4188:FABP12	chr8	.	82443550
4189:TTC21A	chr3	.	39149152
4190:ABCC4	chr13	.	95953700
4191:SWT1	chr1	.	185126192
4192:FAM166C	chr2	.	26785481
4193:C17orf100	chr17	.	6555059
4194:TRIM49D2	chr11	.	89657232
4195:TRIM49D2	chr11	.	89653576
4196:CCDC178	chr18	.	31020045
4197:ATP8A1	chr4	.	42659122
4198:CAP1	chr1	.	40506255
4199:FAM135A	chr6	.	71123107
4200:CPED1	chr7	.	120629445
4201:ZNF142	chr2	.	219524263
4202:MYBBP1A	chr17	.	4458681
4203:ZBTB10	chr8	.	81398448
4204:DGKZ	chr11	.	46383145
4205:NEFM	chr8	.	24772455
4206:PLXNA4	chr7	.	132261323
4207:ZNF83	chr19	.	53141644
4208:WEE2	chr7	.	141408153
4209:UBE4B	chr1	.	10093041
4210:CCHCR1	chr6	.	31125566
4211:SMTNL1	chr11	.	57310114
4212:KIF13A	chr6	.	17987854
4213:MSGN1	chr2	.	17997786
4214:NUDT19	chr19	.	33182867
4215:DHRS7C	chr17	.	9694614
4216:PLA2G2C	chr1	.	20501687
4217:FBXO45	chr3	.	196295725
4218:HMX3	chr10	.	124895567
4219:SOWAHD	chrX	.	118892576
4220:URAD	chr13	.	28562774
4221:SYCE2	chr19	.	13030086
4222:SYNDIG1L	chr14	.	74892805
4223:GABRR3	chr3	.	97754148
4224:LRRC30	chr18	.	7231137
4225:LRRIQ3	chr1	.	74663871
4226:NUDT7	chr16	.	77756389
4227:TTC24	chr1	.	156549519
4228:UGT2A2	chr4	.	70505360
4229:ACVR2B	chr3	.	38495790
4230:ACYP1	chr14	.	75530752
4231:ADAM8	chr10	.	135090407
4232:HIGD1C	chr12	.	51347782
4233:C16orf92	chr16	.	30034655
4234:HECTD4	chr12	.	112819896
4235:ZNF250	chr8	.	146126846
4236:PTPRB	chr12	.	71031220
4237:GSG1L	chr16	.	28074830
4238:ZFP57	chr6	.	29644931
4239:TBX22	chrX	.	79270255
4240:RNFT2	chr12	.	117176096
4241:C6orf136	chr6	.	30614816
4242:SYNPO	chr5	.	150020207
4243:FHIP1A	chr4	.	152330398
4244:KLHL33	chr14	.	20903801
4245:ADAM10	chr15	.	59042177
4246:PRH2	chr12	.	11081835
4247:GJB6	chr13	.	20806534
4248:ZP3	chr7	.	76054272
4249:TMEM87A	chr15	.	42565782
4250:EBF4	chr20	.	2673524
4251:LEXM	chr1	.	55271736
4252:FLNA	chrX	.	153603006
4253:SLC35E2B	chr1	.	1624243
4254:MECP2	chrX	.	153363188
4255:NAA16	chr13	.	41885341
4256:NAV2	chr11	.	19372271
4257:SUPT5H	chr19	.	39936186
4258:ACVR1C	chr2	.	158454072
4259:ACP5	chr19	.	11689592
4260:FBXL13	chr7	.	102715288
4261:CCNA1	chr13	.	37006409
4262:NHLH2	chr1	.	116383333
4263:EZR	chr6	.	159240456
4264:LYN	chr8	.	56792386
4265:CNRIP1	chr2	.	68547183
4266:UBE2K	chr4	.	39699664
4267:IQSEC2	chrX	.	53350522
4268:ARHGEF25	chr12	.	58003963
4269:PPIL6	chr6	.	109762374
4270:PDE4A	chr19	.	10531333
4271:CLDN22	chr4	.	184241927
4272:DDX54	chr12	.	113623284
4273:VAX1	chr10	.	118897812
4274:SCIN	chr7	.	12610203
4275:LIMCH1	chr4	.	41362802
4276:STK32A	chr5	.	146614579
4277:CEP170B	chr14	.	105331650
4278:MCF2L	chr13	.	113623535
4279:ZSCAN30	chr18	.	32870209
4280:TASOR	chr3	.	56717135
4281:KCNC1	chr11	.	17757495
4282:SLC8A1	chr2	.	40657444
4283:FPGT-TNNI3K	chr1	.	74663896
4284:NFAT5	chr16	.	69599869
4285:BRD2	chr6	.	32938665
4286:TSTD1	chr1	.	161008774
4287:NTNG1	chr1	.	107690691
4288:HIPK2	chr7	.	139477693
4289:TEN1	chr17	.	73975298
4290:ECE1	chr1	.	21606183
4291:TBC1D14	chr4	.	6911171
4292:FANCI	chr15	.	89787194
4293:ZNF385B	chr2	.	180610769
4294:AMN1	chr12	.	31882108
4295:LDB1	chr10	.	103880210
4296:PSG11	chr19	.	43530631
4297:FGGY	chr1	.	59762625
4298:LINC02693	chr17	.	21454941
4299:NOXRED1	chr14	.	77889399
4300:AMOT	chrX	.	112066354
4301:SEPTIN9	chr17	.	75277492
4302:MDGA2	chr14	.	48144157
4303:ARHGEF7	chr13	.	111767624
4304:PARP15	chr3	.	122296449
4305:ZNF276	chr16	.	89787952
4306:METTL15	chr11	.	28129798
4307:SPATA31A5	chr9	.	65509610
4308:SPATA31A5	chr9	.	41500679
4309:SPATA31A5	chr9	.	41327364
4310:LIMA1	chr12	.	50677353
4311:RNF180	chr5	.	63461671
4312:LRRC75A	chr17	.	16395505
4313:CDKL3	chr5	.	133702765
4314:ARL17A	chr17	.	44439163
4315:ARL17A	chr17	.	44657088
4316:TYMP	chr22	.	50968514
4317:ADCY7	chr16	.	50321823
4318:CLIC5	chr6	.	46048085
4319:ENTPD6	chr20	.	25176339
4320:NGEF	chr2	.	233792861
4321:CDC27	chr17	.	45266678
4322:THUMPD3	chr3	.	9404717
4323:LSM14A	chr19	.	34663352
4324:BLNK	chr10	.	98031333
4325:SEZ6L2	chr16	.	29910585
4326:C1QC	chr1	.	22970118
4327:SLC44A3	chr1	.	95285898
4328:PDLIM3	chr4	.	186456712
4329:TTC22	chr1	.	55266941
4330:NCBP3	chr17	.	3749545
4331:DEPDC1	chr1	.	68962904
4332:CHEK1	chr11	.	125495031
4333:ELK1	chrX	.	47510003
4334:SYNPO2L	chr10	.	75415863
4335:DMTN	chr8	.	21915375
4336:FOSB	chr19	.	45971253
4337:PIK3R3	chr1	.	46598708
4338:CTSC	chr11	.	88070941
4339:AEBP2	chr12	.	19592608
4340:IRAK4	chr12	.	44152747
4341:MTRF1L	chr6	.	153323950
4342:ELF3	chr1	.	201979690
4343:CLCN7	chr16	.	1525085
4344:C4orf47	chr4	.	186350545
4345:FOXP3	chrX	.	49121288
4346:ITGAL	chr16	.	30483983
4347:TMPRSS11A	chr4	.	68829232
4348:TENT2	chr5	.	78908243
4349:CNTLN	chr9	.	17134989
4350:KLRD1	chr12	.	10457050
4351:DHX36	chr3	.	154042286
4352:UPK3BL1	chr7	.	102283238
4353:SZRD1	chr1	.	16693525
4354:MFGE8	chr15	.	89456700
4355:MGAT1	chr5	.	180237137
4356:JMJD7	chr15	.	42120283
4357:PLA2G4B	chr15	.	42131011
4358:PLAG1	chr8	.	57123859
4359:FANCL	chr2	.	58468515
4360:PRRT4	chr7	.	128001739
4361:PABPC4L	chr4	.	135122903
4362:BCL2A1	chr15	.	80263643
4363:TMEM240	chr1	.	1475740
4364:ZNF683	chr1	.	26699285
4365:SH2D1A	chrX	.	123480132
4366:CCDC17	chr1	.	46089731
4367:SMTNL2	chr17	.	4487834
4368:TP63	chr3	.	189349216
4369:ADCY8	chr8	.	132052835
4370:LIN54	chr4	.	83934094
4371:KANSL3	chr2	.	97304116
4372:WDR26	chr1	.	224622001
4373:ANKRD53	chr2	.	71205575
4374:CD300LD	chr17	.	72588370
4375:GDI2	chr10	.	5855512
4376:ADCY9	chr16	.	4166186
4377:ADCYAP1R1	chr7	.	31092076
4378:GLRA2	chrX	.	14547420
4379:ANGPT2	chr8	.	6420784
4380:GLRX	chr5	.	95158577
4381:ADD1	chr4	.	2845584
4382:MFSD10	chr4	.	2935964
4383:ADD3	chr10	.	111767711
4384:PLIN2	chr9	.	19127604
4385:LAMP2	chrX	.	119603204
4386:HCCS	chrX	.	11129406
4387:CPS1	chr2	.	211342406
4388:GALNT9	chr12	.	132905905
4389:FAM178B	chr2	.	97652301
4390:DDX3Y	chrY	.	15016019
4391:PHKA1	chrX	.	71934029
4392:KYAT1	chr9	.	131644354
4393:ABCD3	chr1	.	94883933
4394:SH3BP2	chr4	.	2794750
4395:PRR32	chrX	.	125953747
4396:MICAL3	chr22	.	18389652
4397:SERPINI1	chr3	.	167453432
4398:LCA5	chr6	.	80247147
4399:ZBTB37	chr1	.	173837493
4400:AGAP2	chr12	.	58132029
4401:FAM124B	chr2	.	225266711
4402:KIF17	chr1	.	21044510
4403:SET	chr9	.	131445934
4404:GTF3C5	chr9	.	135906062
4405:TACC1	chr8	.	38644722
4406:HHAT	chr1	.	210501596
4407:TTC13	chr1	.	231114618
4408:SLC50A1	chr1	.	155108288
4409:NAPEPLD	chr7	.	102789569
4410:FRMD1	chr6	.	168476546
4411:NCOA7	chr6	.	126111909
4412:SLC6A12	chr12	.	322863
4413:MYOZ3	chr5	.	150040403
4414:PPM1M	chr3	.	52280186
4415:GGT6	chr17	.	4463891
4416:CD99	chrX	.	2609228
4417:CD99	chrY	.	2559228
4418:ACKR1	chr1	.	159175049
4419:BSCL2	chr11	.	62475179
4420:BCKDK	chr16	.	31119615
4421:CFAP276	chr1	.	109656479
4422:SIRPB2	chr20	.	1472233
4423:PPP4R3B	chr2	.	55844860
4424:RPTN	chr1	.	152131704
4425:FCAMR	chr1	.	207143970
4426:ADK	chr10	.	75936247
4427:ARIH2OS	chr3	.	48956818
4428:CCR2	chr3	.	46395235
4429:LINC02902	chr7	.	47694842
4430:MAPT	chr17	.	43971748
4431:PPIAL4G	chr1	.	143767881
4432:FAM72A	chr1	.	206138911
4433:SYCE3	chr22	.	51001328
4434:MTO1	chr6	.	74171454
4435:TMEM14EP	chr3	.	152058779
4436:ZBTB1	chr14	.	64971292
4437:PPP6C	chr9	.	127952218
4438:METTL24	chr6	.	110679475
4439:HMSD	chr18	.	61616588
4440:H3C13	chr1	.	149785236
4441:TMEM72	chr10	.	45406764
4442:PARK7	chr1	.	8021714
4443:BCOR	chrX	.	40036582
4444:KRTAP2-1	chr17	.	39203568
4445:TBC1D3	chr17	.	36348621
4446:TBC1D3	chr17	.	36284005
4447:TBC1D3H	chr17	.	36284003
4448:TBC1D3H	chr17	.	36348623
4449:TBC1D3H	chr17	.	34591996
4450:TBC1D3H	chr17	.	34757007
4451:CLDN19	chr1	.	43205925
4452:ADM	chr11	.	10326527
4453:PABPC1L	chr20	.	43538703
4454:SPNS2	chr17	.	4402129
4455:FRG2C	chr3	.	75713487
4456:SMIM4	chr3	.	52570621
4457:ADPRH	chr3	.	119298280
4458:ADSS2	chr1	.	244615436
4459:KLLN	chr10	.	89623194
4460:HDGF	chr1	.	156722240
4461:CASK	chrX	.	41782287
4462:NOS1AP	chr1	.	162332773
4463:KHDC1L	chr6	.	73935175
4464:HP	chr16	.	72088508
4465:RACGAP1	chr12	.	50419307
4466:SLC7A7	chr14	.	23285107
4467:OSGIN2	chr8	.	90914762
4468:SLC25A19	chr17	.	73285530
4469:ENOSF1	chr18	.	712662
4470:PROK2	chr3	.	71834357
4471:GINS3	chr16	.	58426298
4472:POLG	chr15	.	89878026
4473:TNNT1	chr19	.	55660722
4474:NRGN	chr11	.	124609829
4475:TP73	chr1	.	3607236
4476:LNX1	chr4	.	54457753
4477:FOXD4L5	chr9	.	70178815
4478:SLC7A9	chr19	.	33360683
4479:VCAN	chr5	.	82767493
4480:TUFT1	chr1	.	151512781
4481:THTPA	chr14	.	24025191
4482:ORAI2	chr7	.	102073977
4483:AP1B1	chr22	.	29784572
4484:CADM3	chr1	.	159141414
4485:MRO	chr18	.	48351754
4486:PIGG	chr4	.	492989
4487:CENPL	chr1	.	173793777
4488:CEP55	chr10	.	95256369
4489:CFLAR	chr2	.	201983269
4490:CSK	chr15	.	75074425
4491:CNBP	chr3	.	128902810
4492:ELF4	chrX	.	129244688
4493:TMC6	chr17	.	76124861
4494:GAGE12D	chrX	.	49306325
4495:GAGE12D	chrX	.	49334992
4496:GAGE12D	chrX	.	49315881
4497:GAGE12D	chrX	.	49325434
4498:GAGE12D	chrX	.	49296769
4499:GAGE12D	chrX	.	49344541
4500:GAGE2E	chrX	.	49216659
4501:GAGE2E	chrX	.	49207160
4502:GAGE2E	chrX	.	49197607
4503:GAGE2E	chrX	.	49188104
4504:PCID2	chr13	.	113863029
4505:HMOX2	chr16	.	4526341
4506:SMARCAL1	chr2	.	217277473
4507:TET2	chr4	.	106067842
4508:SHTN1	chr10	.	118765088
4509:GAGE2A	chrX	.	49216634
4510:GAGE2A	chrX	.	49207135
4511:GAGE2A	chrX	.	49197582
4512:GAGE2A	chrX	.	49354118
4513:LY6E	chr8	.	144099902
4514:ACSF3	chr16	.	89160217
4515:GFI1	chr1	.	92949356
4516:SMAD9	chr13	.	37494409
4517:POLD2	chr7	.	44163169
4518:ACCS	chr11	.	44087729
4519:CBX1	chr17	.	46178883
4520:AURKAIP1	chr1	.	1310580
4521:AUTS2	chr7	.	69063905
4522:GPBP1	chr5	.	56471275
4523:BBC3	chr19	.	47736023
4524:LRRC8A	chr9	.	131644781
4525:NLRP7	chr19	.	55458873
4526:SLC39A10	chr2	.	196521532
4527:HHIPL1	chr14	.	100111480
4528:TMEM129	chr4	.	1723084
4529:UBAP2L	chr1	.	154192648
4530:CBX5	chr12	.	54653370
4531:MAD2L2	chr1	.	11751678
4532:GAGE12B	chrX	.	49296815
4533:GAGE12B	chrX	.	49315927
4534:GAGE12B	chrX	.	49306371
4535:MED18	chr1	.	28655513
4536:PHTF2	chr7	.	77469447
4537:RNF19B	chr1	.	33430414
4538:FAM221A	chr7	.	23719733
4539:CDCA7L	chr7	.	21985542
4540:ZNF84	chr12	.	133613872
4541:SAA2	chr11	.	18270221
4542:CYBRD1	chr2	.	172378866
4543:CTNNA3	chr10	.	69425443
4544:FLACC1	chr2	.	202222121
4545:MYRF	chr11	.	61520109
4546:ATP5MJ	chr14	.	104387903
4547:TSEN15	chr1	.	184020785
4548:METTL21A	chr2	.	208490055
4549:STXBP2	chr19	.	7701987
4550:ERLEC1	chr2	.	54014068
4551:YPEL5	chr2	.	30369750
4552:CPA5	chr7	.	129984630
4553:GSDME	chr7	.	24797083
4554:CRY2	chr11	.	45868669
4555:CRLS1	chr20	.	5987898
4556:PAN2	chr12	.	56727533
4557:ZNF469	chr16	.	88493879
4558:SPRYD7	chr13	.	50510637
4559:FLNC	chr7	.	128470483
4560:ANK2	chr4	.	113739239
4561:SPRY4	chr5	.	141704620
4562:ASAH1	chr8	.	17942507
4563:ING4	chr12	.	6772308
4564:NMRK1	chr9	.	77703133
4565:ENTREP1	chr9	.	71939488
4566:BAAT	chr9	.	104145801
4567:ENOX1	chr13	.	44203613
4568:PEX26	chr22	.	18560760
4569:MFN2	chr1	.	12040238
4570:LIFR	chr5	.	38556748
4571:RHD	chr1	.	25598977
4572:SPINK5	chr5	.	147443535
4573:PRG4	chr1	.	186265405
4574:TMEM14B	chr6	.	10747992
4575:ATL1	chr14	.	50999800
4576:HIVEP3	chr1	.	42384378
4577:STXBP5	chr6	.	147525494
4578:SPG21	chr15	.	65281844
4579:MMP2	chr16	.	55515469
4580:SALL1	chr16	.	51184508
4581:CEACAM19	chr19	.	45174724
4582:CHST8	chr19	.	34112861
4583:RPGRIP1L	chr16	.	53737846
4584:SPDYE4	chr17	.	8661877
4585:KRTAP20-3	chr21	.	32015183
4586:AP4S1	chr14	.	31494676
4587:ZEB1	chr10	.	31610064
4588:DPEP1	chr16	.	89679716
4589:RWDD3	chr1	.	95699711
4590:TFRC	chr3	.	195809032
4591:ORMDL1	chr2	.	190649097
4592:VPS53	chr17	.	618096
4593:UBP1	chr3	.	33481870
4594:FBLN7	chr2	.	112895962
4595:PAK3	chrX	.	110187513
4596:UGT8	chr4	.	115519611
4597:DTNA	chr18	.	32173282
4598:TEX36	chr10	.	127371713
4599:PLAAT3	chr11	.	63381941
4600:SULF1	chr8	.	70378859
4601:LEPROTL1	chr8	.	29952922
4602:SPRED2	chr2	.	65593931
4603:NUDCD1	chr8	.	110342162
4604:WDSUB1	chr2	.	160143310
4605:KCTD6	chr3	.	58477823
4606:LIPM	chr10	.	90562487
4607:PSIP1	chr9	.	15511003
4608:VGLL4	chr3	.	11685451
4609:ZNF717	chr3	.	75834255
4610:SLC39A13	chr11	.	47430046
4611:DIS3	chr13	.	73356266
4612:GNE	chr9	.	36277053
4613:TPRN	chr9	.	140095163
